area_order,area,area_report_label,subarea_order,subarea,acronym,title,level,dblp_key,dblp_conf_url,subarea_notes,classification_status
3,Ing. del Software,Ingeniería del Software,20,"Procesos, servicios y sistemas de información",BPM,International Conference in Business Process Management,A,bpm,https://dblp.org/db/conf/bpm/,"Procesos de negocio, servicios, ingeniería de sistemas de información.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
3,Ing. del Software,Ingeniería del Software,20,"Procesos, servicios y sistemas de información",CaiSE,International Conference on Advanced Information Systems Engineering,A,caise,https://dblp.org/db/conf/caise/,"Procesos de negocio, servicios, ingeniería de sistemas de información.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
3,Ing. del Software,Ingeniería del Software,20,"Procesos, servicios y sistemas de información",ICSOC,International Conference on Service Oriented Computing,A,icsoc,https://dblp.org/db/conf/icsoc/,"Procesos de negocio, servicios, ingeniería de sistemas de información.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
4,Bases de datos,Bases de datos,21,Bases de datos y gestión de datos,CIDR,Conference on Innovative Data Systems Research,A,cidr,https://dblp.org/db/conf/cidr/,"Gestión de datos, sistemas de bases de datos y arquitectura de datos.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
4,Bases de datos,Bases de datos,21,Bases de datos y gestión de datos,ICDE,International Conference on Data Engineering,A*,icde,https://dblp.org/db/conf/icde/,"Gestión de datos, sistemas de bases de datos y arquitectura de datos.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
4,Bases de datos,Bases de datos,21,Bases de datos y gestión de datos,SIGMOD,ACM Special Interest Group on Management of Data Conference,A*,sigmod,https://dblp.org/db/conf/sigmod/,"Gestión de datos, sistemas de bases de datos y arquitectura de datos.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
4,Bases de datos,Bases de datos,21,Bases de datos y gestión de datos,VLDB,International Conference on Very Large Databases,A*,vldb,https://dblp.org/db/conf/vldb/,"Gestión de datos, sistemas de bases de datos y arquitectura de datos.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
4,Bases de datos,Bases de datos,22,"Minería de datos, recuperación de información y búsqueda",CIKM,ACM International Conference on Information and Knowledge Management,A,cikm,https://dblp.org/db/conf/cikm/,"Minería de datos, recuperación de información, búsqueda y gestión de conocimiento.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
4,Bases de datos,Bases de datos,22,"Minería de datos, recuperación de información y búsqueda",ECIR,European Conference on Information Retrieval,A,ecir,https://dblp.org/db/conf/ecir/,"Minería de datos, recuperación de información, búsqueda y gestión de conocimiento.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
4,Bases de datos,Bases de datos,22,"Minería de datos, recuperación de información y búsqueda",ICDM,IEEE International Conference on Data Mining,A*,icdm,https://dblp.org/db/conf/icdm/,"Minería de datos, recuperación de información, búsqueda y gestión de conocimiento.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
4,Bases de datos,Bases de datos,22,"Minería de datos, recuperación de información y búsqueda",KDD,ACM International Conference on Knowledge Discovery and Data Mining,A*,kdd,https://dblp.org/db/conf/kdd/,"Minería de datos, recuperación de información, búsqueda y gestión de conocimiento.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
4,Bases de datos,Bases de datos,22,"Minería de datos, recuperación de información y búsqueda",SIGIR,ACM International Conference on Research and Development in Information Retrieval,A*,sigir,https://dblp.org/db/conf/sigir/,"Minería de datos, recuperación de información, búsqueda y gestión de conocimiento.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
4,Bases de datos,Bases de datos,22,"Minería de datos, recuperación de información y búsqueda",WSDM,ACM International Conference on Web Search and Data Mining,A,wsdm,https://dblp.org/db/conf/wsdm/,"Minería de datos, recuperación de información, búsqueda y gestión de conocimiento.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
4,Bases de datos,Bases de datos,23,Teoría de bases de datos,ICDT,International Conference on Database Theory,A,icdt,https://dblp.org/db/conf/icdt/,"Fundamentos, modelos y teoría de bases de datos.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
4,Bases de datos,Bases de datos,23,Teoría de bases de datos,PODS,ACM SIGMOD-SIGACT-SIGART Conference on Principles of Database Systems,A*,pods,https://dblp.org/db/conf/pods/,"Fundamentos, modelos y teoría de bases de datos.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
4,Bases de datos,Bases de datos,24,"Web, conocimiento y datos semánticos",ISWC,International Semantic Web Conference,A,semweb,https://dblp.org/db/conf/semweb/,"Web, web semántica, conocimiento y datos enlazados.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
4,Bases de datos,Bases de datos,24,"Web, conocimiento y datos semánticos",WWW,International World Wide Web Conference,A*,www,https://dblp.org/db/conf/www/,"Web, web semántica, conocimiento y datos enlazados.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
4,Bases de datos,Bases de datos,25,Información geoespacial,SIGSPATIAL,ACM International Conference on Advances in Geographic Information Systems,A,gis,https://dblp.org/db/conf/gis/,Sistemas de información geográfica y datos espaciales.,Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
4,Bases de datos,Bases de datos,26,Modelado conceptual,ER,International Conference on Conceptual Modelling,A,er,https://dblp.org/db/conf/er/,"Modelado conceptual, requisitos de datos y diseño conceptual.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
5,Seguridad,Seguridad,27,"Seguridad de sistemas, redes y privacidad",ACSAC,Annual Computer Security Applications Conference,A,acsac,https://dblp.org/db/conf/acsac/,"Seguridad de sistemas, redes, ataques, privacidad y seguridad aplicada.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
5,Seguridad,Seguridad,27,"Seguridad de sistemas, redes y privacidad",AsiaCCS,"Asia Conference on Information, Computer and Communications Security",A,asiaccs,https://dblp.org/db/conf/asiaccs/,"Seguridad de sistemas, redes, ataques, privacidad y seguridad aplicada.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
5,Seguridad,Seguridad,27,"Seguridad de sistemas, redes y privacidad",CCS,ACM Conference on Computer and Communications Security,A*,ccs,https://dblp.org/db/conf/ccs/,"Seguridad de sistemas, redes, ataques, privacidad y seguridad aplicada.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
5,Seguridad,Seguridad,27,"Seguridad de sistemas, redes y privacidad",ESORICS,European Symposium On Research In Computer Security,A,esorics,https://dblp.org/db/conf/esorics/,"Seguridad de sistemas, redes, ataques, privacidad y seguridad aplicada.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
5,Seguridad,Seguridad,27,"Seguridad de sistemas, redes y privacidad",EuroS&P,IEEE European Symposium on Security and Privacy,A,eurosp,https://dblp.org/db/conf/eurosp/,"Seguridad de sistemas, redes, ataques, privacidad y seguridad aplicada.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
5,Seguridad,Seguridad,27,"Seguridad de sistemas, redes y privacidad",NDSS,Usenix Network and Distributed System Security Symposium,A*,ndss,https://dblp.org/db/conf/ndss/,"Seguridad de sistemas, redes, ataques, privacidad y seguridad aplicada.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
5,Seguridad,Seguridad,27,"Seguridad de sistemas, redes y privacidad",RAID,"The International Symposium on Research in Attacks, Intrusions and Defenses (was International Symposium on Recent Advances in Intrusion Detection)",A,raid,https://dblp.org/db/conf/raid/,"Seguridad de sistemas, redes, ataques, privacidad y seguridad aplicada.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
5,Seguridad,Seguridad,27,"Seguridad de sistemas, redes y privacidad",SP,IEEE Symposium on Security and Privacy,A*,sp,https://dblp.org/db/conf/sp/,"Seguridad de sistemas, redes, ataques, privacidad y seguridad aplicada.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
5,Seguridad,Seguridad,27,"Seguridad de sistemas, redes y privacidad",USENIX-Security,Usenix Security Symposium,A*,uss,https://dblp.org/db/conf/uss/,"Seguridad de sistemas, redes, ataques, privacidad y seguridad aplicada.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
5,Seguridad,Seguridad,28,Criptografía,ASIACRYPT,International Conference on the Theory and Application of Cryptology and Information Security,A,asiacrypt,https://dblp.org/db/conf/asiacrypt/,"Criptografía teórica/aplicada, protocolos, hardware criptográfico y cripto financiera.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
5,Seguridad,Seguridad,28,Criptografía,CHES,Workshop on Cryptographic Hardware and Embedded Systems,A,ches,https://dblp.org/db/conf/ches/,"Criptografía teórica/aplicada, protocolos, hardware criptográfico y cripto financiera.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
5,Seguridad,Seguridad,28,Criptografía,CRYPTO,Advances in Cryptology,A*,crypto,https://dblp.org/db/conf/crypto/,"Criptografía teórica/aplicada, protocolos, hardware criptográfico y cripto financiera.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
5,Seguridad,Seguridad,28,Criptografía,EuroCrypt,International Conference on the Theory and Application of Cryptographic Techniques,A*,eurocrypt,https://dblp.org/db/conf/eurocrypt/,"Criptografía teórica/aplicada, protocolos, hardware criptográfico y cripto financiera.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
5,Seguridad,Seguridad,28,Criptografía,FC,Financial Cryptography and Data Security Conference,A,fc,https://dblp.org/db/conf/fc/,"Criptografía teórica/aplicada, protocolos, hardware criptográfico y cripto financiera.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
5,Seguridad,Seguridad,29,Fundamentos de seguridad,CSF,IEEE Computer Security Foundations Symposium (was CSFW),A,csfw,https://dblp.org/db/conf/csfw/,Fundamentos formales y lógicos de la seguridad.,Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
5,Seguridad,Seguridad,30,Privacidad y seguridad usable,PETS,Privacy Enhancing Technologies Symposium (was International Workshop of Privacy Enhancing Technologies),A,pet,https://dblp.org/db/conf/pet/,"Privacidad, tecnologías de privacidad y seguridad usable.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
5,Seguridad,Seguridad,30,Privacidad y seguridad usable,SOUPS,Symposium On Usable Privacy and Security,A,soups,https://dblp.org/db/conf/soups/,"Privacidad, tecnologías de privacidad y seguridad usable.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
6,Redes,Redes,31,Redes de comunicación e Internet,CoNEXT,ACM International Conference on Emerging Networking Experiments and Technologies,A,conext,https://dblp.org/db/conf/conext/,"Internet, protocolos, medición, redes de datos y sistemas de comunicación.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
6,Redes,Redes,31,Redes de comunicación e Internet,IMC,Internet Measurement Conference,A,imc,https://dblp.org/db/conf/imc/,"Internet, protocolos, medición, redes de datos y sistemas de comunicación.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
6,Redes,Redes,31,Redes de comunicación e Internet,INFOCOM,IEEE International Conference on Computer Communications,A*,infocom,https://dblp.org/db/conf/infocom/,"Internet, protocolos, medición, redes de datos y sistemas de comunicación.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
6,Redes,Redes,31,Redes de comunicación e Internet,SIGCOMM,"ACM Conference on Applications, Technologies, Architectures, and Protocols for Computer Communication",A*,sigcomm,https://dblp.org/db/conf/sigcomm/,"Internet, protocolos, medición, redes de datos y sistemas de comunicación.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
6,Redes,Redes,32,"Redes móviles, inalámbricas y sensores",MOBICOM,ACM International Conference on Mobile Computing and Networking,A*,mobicom,https://dblp.org/db/conf/mobicom/,"Redes móviles, inalámbricas, ad hoc, sensores y sistemas móviles.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
6,Redes,Redes,32,"Redes móviles, inalámbricas y sensores",MSWIM,"ACM/IEEE International Conference on Modelling, Analysis and Simulation of Wireless and Mobile Systems",A,mswim,https://dblp.org/db/conf/mswim/,"Redes móviles, inalámbricas, ad hoc, sensores y sistemas móviles.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
6,Redes,Redes,32,"Redes móviles, inalámbricas y sensores",Mobisys,"ACM SIGMOBILE International Conference on Mobile Systems, Applications and Services",A,mobisys,https://dblp.org/db/conf/mobisys/,"Redes móviles, inalámbricas, ad hoc, sensores y sistemas móviles.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
6,Redes,Redes,33,Sistemas multimedia y servicios,ICWS,IEEE International Conference on Web Services,A,icws,https://dblp.org/db/conf/icws/,Sistemas multimedia y servicios web/cloud relacionados con redes.,Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
6,Redes,Redes,33,Sistemas multimedia y servicios,MMSys,ACM Multimedia Systems Conference,A,mmsys,https://dblp.org/db/conf/mmsys/,Sistemas multimedia y servicios web/cloud relacionados con redes.,Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
7,HCI,HCI,34,Interacción persona-ordenador general,CHI,International Conference on Human Factors in Computing Systems,A*,chi,https://dblp.org/db/conf/chi/,"Interacción, diseño interactivo, CSCW e interfaces inteligentes.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
7,HCI,HCI,34,Interacción persona-ordenador general,CSCW,ACM Conference on Computer Supported Cooperative Work,A,cscw,https://dblp.org/db/conf/cscw/,"Interacción, diseño interactivo, CSCW e interfaces inteligentes.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
7,HCI,HCI,34,Interacción persona-ordenador general,DIS,Designing Interactive Systems,A,dis,https://dblp.org/db/conf/dis/,"Interacción, diseño interactivo, CSCW e interfaces inteligentes.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
7,HCI,HCI,34,Interacción persona-ordenador general,IUI,International Conference on Intelligent User Interfaces,A,iui,https://dblp.org/db/conf/iui/,"Interacción, diseño interactivo, CSCW e interfaces inteligentes.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
7,HCI,HCI,34,Interacción persona-ordenador general,UIST,ACM Symposium on User Interface Software and Technology,A*,uist,https://dblp.org/db/conf/uist/,"Interacción, diseño interactivo, CSCW e interfaces inteligentes.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
7,HCI,HCI,35,"Visualización, gráficos y realidad extendida",IEEE VIS,IEEE Visualization,A,visualization,https://dblp.org/db/conf/visualization/,"Gráficos, visualización, realidad virtual/aumentada y rendering.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
7,HCI,HCI,35,"Visualización, gráficos y realidad extendida",ISMAR,IEEE/ACM International Symposium on Mixed and Augmented Reality,A*,ismar,https://dblp.org/db/conf/ismar/,"Gráficos, visualización, realidad virtual/aumentada y rendering.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
7,HCI,HCI,35,"Visualización, gráficos y realidad extendida",SIGGRAPH,ACM SIG International Conference on Computer Graphics and Interactive Techniques,A*,siggraph,https://dblp.org/db/conf/siggraph/,"Gráficos, visualización, realidad virtual/aumentada y rendering.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
7,HCI,HCI,35,"Visualización, gráficos y realidad extendida",SiggraphA,SIGGRAPH Asia,A*,siggrapha,https://dblp.org/db/conf/siggrapha/,"Gráficos, visualización, realidad virtual/aumentada y rendering.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
7,HCI,HCI,35,"Visualización, gráficos y realidad extendida",VR,IEEE Conference on Virtual Reality and 3D User Interfaces,A*,vr,https://dblp.org/db/conf/vr/,"Gráficos, visualización, realidad virtual/aumentada y rendering.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
7,HCI,HCI,36,"Accesibilidad, educación e interacción aplicada",ASSETS,International ACM SIGACCESS Conference on Computers and Accessibility,A,assets,https://dblp.org/db/conf/assets/,"Accesibilidad, educación, HRI, computación ubicua y personalización.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
7,HCI,HCI,36,"Accesibilidad, educación e interacción aplicada",HRI,ACM/IEEE International Conference on Human-Robot Interaction,A*,hri,https://dblp.org/db/conf/hri/,"Accesibilidad, educación, HRI, computación ubicua y personalización.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
7,HCI,HCI,36,"Accesibilidad, educación e interacción aplicada",ICER,International Computing Education Research Workshop,A,icer,https://dblp.org/db/conf/icer/,"Accesibilidad, educación, HRI, computación ubicua y personalización.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
7,HCI,HCI,36,"Accesibilidad, educación e interacción aplicada",PERCOM,IEEE International Conference on Pervasive Computing and Communications,A*,percom,https://dblp.org/db/conf/percom/,"Accesibilidad, educación, HRI, computación ubicua y personalización.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
7,HCI,HCI,36,"Accesibilidad, educación e interacción aplicada",SIGCSE,ACM Special Interest Group on Computer Science Education Conference,A,sigcse,https://dblp.org/db/conf/sigcse/,"Accesibilidad, educación, HRI, computación ubicua y personalización.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
7,HCI,HCI,36,"Accesibilidad, educación e interacción aplicada",UMAP,"International Conference on User Modelling, Adaptation, and Personalization (was AH and UM)",A,um,https://dblp.org/db/conf/um/,"Accesibilidad, educación, HRI, computación ubicua y personalización.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
8,Teoría,Teoría,2,Teoría del aprendizaje y economía computacional,COLT,Conference on Learning Theory,A*,colt,https://dblp.org/db/conf/colt/,"Teoría del aprendizaje, economía computacional y fundamentos de CS.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
8,Teoría,Teoría,2,Teoría del aprendizaje y economía computacional,EC,ACM Conference on Economics and Computation,A*,sigecom,https://dblp.org/db/conf/sigecom/,"Teoría del aprendizaje, economía computacional y fundamentos de CS.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
8,Teoría,Teoría,2,Teoría del aprendizaje y economía computacional,ITCS,Innovations in Theoretical Computer Science,A,itcs,https://dblp.org/db/conf/itcs/,"Teoría del aprendizaje, economía computacional y fundamentos de CS.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
8,Teoría,Teoría,37,Algoritmos y complejidad,ALENEX,Workshop on Algorithm Engineering and Experiments,A,alenex,https://dblp.org/db/conf/alenex/,"Algoritmos, complejidad, teoría de la computación y análisis de algoritmos.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
8,Teoría,Teoría,37,Algoritmos y complejidad,APPROX/RANDOM,International Workshop on Approximation Algorithms for Combinatorial Optimization Problems and International Conference on Randomization and Computation,A,approx,https://dblp.org/db/conf/approx/,"Algoritmos, complejidad, teoría de la computación y análisis de algoritmos.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
8,Teoría,Teoría,37,Algoritmos y complejidad,CCC,IEEE Conference on Computational Complexity,A,coco,https://dblp.org/db/conf/coco/,"Algoritmos, complejidad, teoría de la computación y análisis de algoritmos.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
8,Teoría,Teoría,37,Algoritmos y complejidad,ESA,European Symposium on Algorithms,A,esa,https://dblp.org/db/conf/esa/,"Algoritmos, complejidad, teoría de la computación y análisis de algoritmos.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
8,Teoría,Teoría,37,Algoritmos y complejidad,FOCS,IEEE Symposium on Foundations of Computer Science,A*,focs,https://dblp.org/db/conf/focs/,"Algoritmos, complejidad, teoría de la computación y análisis de algoritmos.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
8,Teoría,Teoría,37,Algoritmos y complejidad,ICALP,International Colloquium on Automata Languages and Programming,A*,icalp,https://dblp.org/db/conf/icalp/,"Algoritmos, complejidad, teoría de la computación y análisis de algoritmos.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
8,Teoría,Teoría,37,Algoritmos y complejidad,SODA,ACM/SIAM Symposium on Discrete Algorithms,A*,soda,https://dblp.org/db/conf/soda/,"Algoritmos, complejidad, teoría de la computación y análisis de algoritmos.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
8,Teoría,Teoría,37,Algoritmos y complejidad,STACS,International Symposium on Theoretical Aspects of Computer Science,A,stacs,https://dblp.org/db/conf/stacs/,"Algoritmos, complejidad, teoría de la computación y análisis de algoritmos.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
8,Teoría,Teoría,37,Algoritmos y complejidad,STOC,ACM Symposium on Theory of Computing,A*,stoc,https://dblp.org/db/conf/stoc/,"Algoritmos, complejidad, teoría de la computación y análisis de algoritmos.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
8,Teoría,Teoría,38,Geometría computacional y optimización combinatoria,GD,Graph Drawing,A,gd,https://dblp.org/db/conf/gd/,"Geometría computacional, graph drawing y optimización combinatoria.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
8,Teoría,Teoría,38,Geometría computacional y optimización combinatoria,SoCG,International Symposium on Computational Geometry,A*,compgeom,https://dblp.org/db/conf/compgeom/,"Geometría computacional, graph drawing y optimización combinatoria.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
8,Teoría,Teoría,39,"Lógica, autómatas y concurrencia",LICS,IEEE Symposium on Logic in Computer Science,A*,lics,https://dblp.org/db/conf/lics/,"Lógica computacional, autómatas, concurrencia y fundamentos formales.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
8,Teoría,Teoría,40,"Satisfacción, restricciones y razonamiento automatizado",CADE,International Conference on Automated Deduction,A,cade,https://dblp.org/db/conf/cade/,"SAT, CP, deducción automática y razonamiento formal.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
8,Teoría,Teoría,40,"Satisfacción, restricciones y razonamiento automatizado",CP,International Conference on Principles and Practice of Constraint Programming,A,cp,https://dblp.org/db/conf/cp/,"SAT, CP, deducción automática y razonamiento formal.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
8,Teoría,Teoría,40,"Satisfacción, restricciones y razonamiento automatizado",IJCAR,International Joint Conference on Automated Reasoning,A,ijcar,https://dblp.org/db/conf/ijcar/,"SAT, CP, deducción automática y razonamiento formal.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
8,Teoría,Teoría,40,"Satisfacción, restricciones y razonamiento automatizado",SAT,International Conference on Theory and Applications of Satisfiability Testing,A,sat,https://dblp.org/db/conf/sat/,"SAT, CP, deducción automática y razonamiento formal.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
9,Bioinformática,Bioinformática,41,Bioinformática computacional,ISMB,Intelligent Systems in Molecular Biology,A,ismb,https://dblp.org/db/conf/ismb/,"Bioinformática, biología computacional y sistemas inteligentes en biomedicina.",Propuesta analítica auxiliar; no es una categoría oficial CORE/ICORE
