paper_id,dblp_key,congress,level,area,year,window,country_code,source,method,confidence,matched_by,source_work_id,source_doi,venue_query,source_id,matched_title,n_institutions_for_country
P0362498,conf/nips/LinSZ21,NeurIPS,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212968205,,Neural Information Processing Systems,S4306420609,Faster Directional Convergence of Linear Neural Networks under Spherically Symmetric Data,2
P0362498,conf/nips/LinSZ21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212968205,,Neural Information Processing Systems,S4306420609,Faster Directional Convergence of Linear Neural Networks under Spherically Symmetric Data,1
P0362499,conf/nips/LinTLLY21,NeurIPS,A*,IA / ML,2021,2021-2025,TW,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3214328324,,Neural Information Processing Systems,S4306420609,Exploring Cross-Video and Cross-Modality Signals for Weakly-Supervised Audio-Visual Video Parsing,1
P0362499,conf/nips/LinTLLY21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3214328324,,Neural Information Processing Systems,S4306420609,Exploring Cross-Video and Cross-Modality Signals for Weakly-Supervised Audio-Visual Video Parsing,3
P0362502,conf/nips/LinYZ21,NeurIPS,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213921413,,Neural Information Processing Systems,S4306420609,Greedy and Random Quasi-Newton Methods with Faster Explicit Superlinear Convergence,3
P0362503,conf/nips/LindenbaumSPSCK21,NeurIPS,A*,IA / ML,2021,2021-2025,IL,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212039726,,Neural Information Processing Systems,S4306420609,Differentiable Unsupervised Feature Selection based on a Gated Laplacian,1
P0362503,conf/nips/LindenbaumSPSCK21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212039726,,Neural Information Processing Systems,S4306420609,Differentiable Unsupervised Feature Selection based on a Gated Laplacian,3
P0362504,conf/nips/LindgrenRGK21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3211890822,,Neural Information Processing Systems,S4306420609,Efficient Training of Retrieval Models using Negative Cache,4
P0362514,conf/nips/LiuCT21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3214307811,,Neural Information Processing Systems,S4306420609,Second-Order Neural ODE Optimizer,3
P0362516,conf/nips/LiuCYW21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213876473,,Neural Information Processing Systems,S4306420609,BooVI: Provably Efficient Bootstrapped Value Iteration,4
P0362517,conf/nips/LiuDJXMLT21,NeurIPS,A*,IA / ML,2021,2021-2025,GB,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213589113,,Neural Information Processing Systems,S4306420609,Graph Neural Networks with Adaptive Residual,1
P0362517,conf/nips/LiuDJXMLT21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213589113,,Neural Information Processing Systems,S4306420609,Graph Neural Networks with Adaptive Residual,5
P0362523,conf/nips/LiuJWHCFHY21,NeurIPS,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212314511,,Neural Information Processing Systems,S4306420609,Towards Unifying Behavioral and Response Diversity for Open-ended Learning in Zero-sum Games,3
P0362523,conf/nips/LiuJWHCFHY21,NeurIPS,A*,IA / ML,2021,2021-2025,GB,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212314511,,Neural Information Processing Systems,S4306420609,Towards Unifying Behavioral and Response Diversity for Open-ended Learning in Zero-sum Games,1
P0362534,conf/nips/LiuLSY21,NeurIPS,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212552393,,Neural Information Processing Systems,S4306420609,An Efficient Pessimistic-Optimistic Algorithm for Stochastic Linear Bandits with General Constraints,1
P0362534,conf/nips/LiuLSY21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212552393,,Neural Information Processing Systems,S4306420609,An Efficient Pessimistic-Optimistic Algorithm for Stochastic Linear Bandits with General Constraints,4
P0362535,conf/nips/LiuLWPSW21,NeurIPS,A*,IA / ML,2021,2021-2025,CA,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3211462868,,Neural Information Processing Systems,S4306420609,Iterative Teaching by Label Synthesis,2
P0362535,conf/nips/LiuLWPSW21,NeurIPS,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3211462868,,Neural Information Processing Systems,S4306420609,Iterative Teaching by Label Synthesis,1
P0362535,conf/nips/LiuLWPSW21,NeurIPS,A*,IA / ML,2021,2021-2025,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3211462868,,Neural Information Processing Systems,S4306420609,Iterative Teaching by Label Synthesis,2
P0362535,conf/nips/LiuLWPSW21,NeurIPS,A*,IA / ML,2021,2021-2025,GB,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3211462868,,Neural Information Processing Systems,S4306420609,Iterative Teaching by Label Synthesis,2
P0362544,conf/nips/LiuSSP21,NeurIPS,A*,IA / ML,2021,2021-2025,CA,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3211776917,,Neural Information Processing Systems,S4306420609,Learning Tree Interpretation from Object Representation for Deep Reinforcement Learning,4
P0362549,conf/nips/LiuTQWL21,NeurIPS,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3211668968,,Neural Information Processing Systems,S4306420609,On the Generative Utility of Cyclic Conditionals,1
P0362549,conf/nips/LiuTQWL21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3211668968,,Neural Information Processing Systems,S4306420609,On the Generative Utility of Cyclic Conditionals,3
P0362551,conf/nips/LiuW21,NeurIPS,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212355290,,Neural Information Processing Systems,S4306420609,Can Less be More? When Increasing-to-Balancing Label Noise Rates Considered Beneficial,1
P0362551,conf/nips/LiuW21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212355290,,Neural Information Processing Systems,S4306420609,Can Less be More? When Increasing-to-Balancing Label Noise Rates Considered Beneficial,1
P0362553,conf/nips/LiuWL21,NeurIPS,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212952499,,Neural Information Processing Systems,S4306420609,Cycle Self-Training for Domain Adaptation,3
P0362560,conf/nips/LiuZLY21,NeurIPS,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3214033620,,Neural Information Processing Systems,S4306420609,Learning to Adapt via Latent Domains for Adaptive Semantic Segmentation,3
P0362562,conf/nips/LiuZYSZZL21,NeurIPS,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212948944,,Neural Information Processing Systems,S4306420609,Curriculum Offline Imitating Learning,4
P0362562,conf/nips/LiuZYSZZL21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212948944,,Neural Information Processing Systems,S4306420609,Curriculum Offline Imitating Learning,2
P0362572,conf/nips/LuLTYL21,NeurIPS,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213098846,,Neural Information Processing Systems,S4306420609,TNASP: A Transformer-based NAS Predictor with a Self-evolution Framework,1
P0362572,conf/nips/LuLTYL21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213098846,,Neural Information Processing Systems,S4306420609,TNASP: A Transformer-based NAS Predictor with a Self-evolution Framework,2
P0362576,conf/nips/LuYZZXGXXZ21,NeurIPS,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3211407074,,Neural Information Processing Systems,S4306420609,SOFT: Softmax-free Transformer with Linear Complexity,2
P0362576,conf/nips/LuYZZXGXXZ21,NeurIPS,A*,IA / ML,2021,2021-2025,GB,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3211407074,,Neural Information Processing Systems,S4306420609,SOFT: Softmax-free Transformer with Linear Complexity,2
P0362578,conf/nips/LucaCFGMT21,NeurIPS,A*,IA / ML,2021,2021-2025,IT,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3211387522,,Neural Information Processing Systems,S4306420609,Exploiting Opponents Under Utility Constraints in Sequential Games,4
P0362583,conf/nips/LuoHYK21,NeurIPS,A*,IA / ML,2021,2021-2025,JP,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213413335,,Neural Information Processing Systems,S4306420609,Dynamics-regulated kinematic policy for egocentric pose estimation,1
P0362583,conf/nips/LuoHYK21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213413335,,Neural Information Processing Systems,S4306420609,Dynamics-regulated kinematic policy for egocentric pose estimation,4
P0362586,conf/nips/LuoSM21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213825521,,Neural Information Processing Systems,S4306420609,BAST: Bayesian Additive Regression Spanning Trees for Complex Constrained Domain,3
P0362587,conf/nips/LuoSXT21,NeurIPS,A*,IA / ML,2021,2021-2025,CA,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213829125,,Neural Information Processing Systems,S4306420609,Predicting Molecular Conformation via Dynamic Graph Score Matching,3
P0362587,conf/nips/LuoSXT21,NeurIPS,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213829125,,Neural Information Processing Systems,S4306420609,Predicting Molecular Conformation via Dynamic Graph Score Matching,1
P0362590,conf/nips/LuoWL21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212175190,,Neural Information Processing Systems,S4306420609,Policy Optimization in Adversarial MDPs: Improved Exploration via Dilated Bonuses.,3
P0362591,conf/nips/LuoWWYXXT21,NeurIPS,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3214413862,,Neural Information Processing Systems,S4306420609,Rectifying the Shortcut Learning of Background for Few-Shot Learning,7
P0362596,conf/nips/LvWLL21,NeurIPS,A*,IA / ML,2021,2021-2025,HK,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213536664,,Neural Information Processing Systems,S4306420609,Improved Learning Rates of a Functional Lasso-type SVM with Sparse Multi-Kernel Representation,1
P0362598,conf/nips/MaDM21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3211528996,,Neural Information Processing Systems,S4306420609,Subgroup Generalization and Fairness of Graph Neural Networks,6
P0362601,conf/nips/MaH21,NeurIPS,A*,IA / ML,2021,2021-2025,GB,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213783264,,Neural Information Processing Systems,S4306420609,Functional Variational Inference based on Stochastic Process Generators,2
P0362602,conf/nips/MaHHLLTYLTM21,NeurIPS,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212219118,,Neural Information Processing Systems,S4306420609,A Hierarchical Reinforcement Learning Based Optimization Framework for Large-scale Dynamic Pickup and Delivery Problems,6
P0362608,conf/nips/MaS21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212664077,,Neural Information Processing Systems,S4306420609,Fast and accurate randomized algorithms for low-rank tensor decompositions,2
P0362612,conf/nips/MaZ21,NeurIPS,A*,IA / ML,2021,2021-2025,GB,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213684657,,Neural Information Processing Systems,S4306420609,Identifiable Generative models for Missing Not at Random Data Imputation,1
P0362612,conf/nips/MaZ21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213684657,,Neural Information Processing Systems,S4306420609,Identifiable Generative models for Missing Not at Random Data Imputation,1
P0362613,conf/nips/MaZMS21,NeurIPS,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3209483675,,Neural Information Processing Systems,S4306420609,Contrastive Learning of Global and Local Video Representations,1
P0362613,conf/nips/MaZMS21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3209483675,,Neural Information Processing Systems,S4306420609,Contrastive Learning of Global and Local Video Representations,3
P0362621,conf/nips/MahankaliW21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3214149877,,Neural Information Processing Systems,S4306420609,Linear and Kernel Classification in the Streaming Model: Improved Bounds for Heavy Hitters,2
P0362623,conf/nips/MaiMR21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213756585,,Neural Information Processing Systems,S4306420609,Coresets for Classification – Simplified and Strengthened,3
P0362625,conf/nips/MaityMYS21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213793877,,Neural Information Processing Systems,S4306420609,Does enforcing fairness mitigate biases caused by subpopulation shift,7
P0362627,conf/nips/MalekC21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3211856609,,Neural Information Processing Systems,S4306420609,Asymptotically Best Causal Effect Identification with Multi-Armed Bandits,2
P0362650,conf/nips/McCartyZSW21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213783035,,Neural Information Processing Systems,S4306420609,NN-Baker: A Neural-network Infused Algorithmic Framework for Optimization Problems on Geometric Intersection Graphs,2
P0362655,conf/nips/McMahanKK21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3211720005,,Neural Information Processing Systems,S4306420609,Learning rule influences recurrent network representations but not attractor structure in decision-making tasks,2
P0362663,conf/nips/MengOK21,NeurIPS,A*,IA / ML,2021,2021-2025,JP,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213466618,,Neural Information Processing Systems,S4306420609,Ising Model Selection Using $\ell_{1}$-Regularized Linear Regression: A Statistical Mechanics Analysis,3
P0362668,conf/nips/MetelliRR21,NeurIPS,A*,IA / ML,2021,2021-2025,IT,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212929567,,Neural Information Processing Systems,S4306420609,Subgaussian and Differentiable Importance Sampling for Off-Policy Evaluation and Learning,2
P0362672,conf/nips/MiaoWCQ21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3214418805,,Neural Information Processing Systems,S4306420609,Spatiotemporal Joint Filter Decomposition in 3D Convolutional Neural Networks,4
P0362680,conf/nips/MineaultBRP21,NeurIPS,A*,IA / ML,2021,2021-2025,CA,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213541187,,Neural Information Processing Systems,S4306420609,Your head is there to move you around: Goal-driven models of the primate dorsal pathway,4
P0362687,conf/nips/MohanVMCFS21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212679704,,Neural Information Processing Systems,S4306420609,Adaptive Denoising via GainTuning,6
P0362698,conf/nips/MuZWZLCLLZH21,NeurIPS,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212315148,,Neural Information Processing Systems,S4306420609,Model-Based Reinforcement Learning via Imagination with Derived Memory,8
P0362700,conf/nips/MukherjeeB21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212886209,,Neural Information Processing Systems,S4306420609,Dynamic Analysis of Higher-Order Coordination in Neuronal Assemblies via De-Sparsified Orthogonal Matching Pursuit,2
P0362701,conf/nips/MukherjeeCOS21,NeurIPS,A*,IA / ML,2021,2021-2025,GB,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212625583,,Neural Information Processing Systems,S4306420609,End-to-end reconstruction meets data-driven regularization for inverse problems,2
P0362701,conf/nips/MukherjeeCOS21,NeurIPS,A*,IA / ML,2021,2021-2025,SE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212625583,,Neural Information Processing Systems,S4306420609,End-to-end reconstruction meets data-driven regularization for inverse problems,1
P0362702,conf/nips/MukherjeeTCD21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213368685,,Neural Information Processing Systems,S4306420609,Best Arm Identification in Contaminated Stochastic Bandits,4
P0362704,conf/nips/MulayoffMS21,NeurIPS,A*,IA / ML,2021,2021-2025,IL,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3211770760,,Neural Information Processing Systems,S4306420609,The Implicit Bias of Minima Stability: A View from Function Space,3
P0362707,conf/nips/MunirKSA21,NeurIPS,A*,IA / ML,2021,2021-2025,PK,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212135534,,Neural Information Processing Systems,S4306420609,SSAL: Synergizing between Self-Training and Adversarial Learning for Domain Adaptive Object Detection,3
P0362710,conf/nips/NaderializadehC21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212862161,,Neural Information Processing Systems,S4306420609,Pooling by Sliced-Wasserstein Embedding,5
P0362714,conf/nips/NagraniYAJSS21,NeurIPS,A*,IA / ML,2021,2021-2025,GB,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212014628,,Neural Information Processing Systems,S4306420609,Attention Bottlenecks for Multimodal Fusion,1
P0362714,conf/nips/NagraniYAJSS21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212014628,,Neural Information Processing Systems,S4306420609,Attention Bottlenecks for Multimodal Fusion,4
P0362715,conf/nips/NakanoFKYU21,NeurIPS,A*,IA / ML,2021,2021-2025,JP,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213201017,,Neural Information Processing Systems,S4306420609,Permuton-induced Chinese Restaurant Process,5
P0362717,conf/nips/NakkaS21,NeurIPS,A*,IA / ML,2021,2021-2025,CH,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3214186397,,Neural Information Processing Systems,S4306420609,Learning Transferable Adversarial Perturbations,2
P0362718,conf/nips/NamFB21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3211465897,,Neural Information Processing Systems,S4306420609,Reinforcement Learning with State Observation Costs in Action-Contingent Noiselessly Observable Markov Decision Processes,2
P0362727,conf/nips/NegahbaniC21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212870900,,Neural Information Processing Systems,S4306420609,Better Algorithms for Individually Fair $k$-Clustering,2
P0362733,conf/nips/NguyenDLJ21,NeurIPS,A*,IA / ML,2021,2021-2025,SG,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212018615,,Neural Information Processing Systems,S4306420609,Optimizing Conditional Value-At-Risk of Black-Box Functions,3
P0362733,conf/nips/NguyenDLJ21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212018615,,Neural Information Processing Systems,S4306420609,Optimizing Conditional Value-At-Risk of Black-Box Functions,1
P0362741,conf/nips/NieN21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213673035,,Neural Information Processing Systems,S4306420609,A nonparametric method for gradual change problems with statistical guarantees,2
P0362745,conf/nips/NingDLWS21,NeurIPS,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3211827226,,Neural Information Processing Systems,S4306420609,Uncertainty-Driven Loss for Single Image Super-Resolution,4
P0362745,conf/nips/NingDLWS21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3211827226,,Neural Information Processing Systems,S4306420609,Uncertainty-Driven Loss for Single Image Super-Resolution,1
P0362746,conf/nips/NingTLZLYW21,NeurIPS,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212762408,,Neural Information Processing Systems,S4306420609,Evaluating Efficient Performance Estimators of Neural Architectures,6
P0362748,conf/nips/NiuGW21,NeurIPS,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212916418,,Neural Information Processing Systems,S4306420609,Morié Attack (MA): A New Potential Risk of Screen Photos,1
P0362753,conf/nips/NotinHG21,NeurIPS,A*,IA / ML,2021,2021-2025,GB,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213435748,,Neural Information Processing Systems,S4306420609,Improving black-box optimization in VAE latent space using decoder uncertainty,3
P0362754,conf/nips/NozawaS21,NeurIPS,A*,IA / ML,2021,2021-2025,JP,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3211710693,,Neural Information Processing Systems,S4306420609,Understanding Negative Samples in Instance Discriminative Self-supervised Representation Learning,2
P0362765,conf/nips/OrsiniRHVDGGBPA21,NeurIPS,A*,IA / ML,2021,2021-2025,FR,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213209122,,Neural Information Processing Systems,S4306420609,What Matters for Adversarial Imitation Learning,1
P0362765,conf/nips/OrsiniRHVDGGBPA21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213209122,,Neural Information Processing Systems,S4306420609,What Matters for Adversarial Imitation Learning,9
P0362779,conf/nips/PadidarZHGB21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213268837,,Neural Information Processing Systems,S4306420609,Scaling Gaussian Processes with Derivative Information Using Variational Inference,3
P0362787,conf/nips/PanWPZ21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212129806,,Neural Information Processing Systems,S4306420609,Self-Adaptable Point Processes with Nonparametric Time Decays,4
P0362789,conf/nips/PanZLHXCGC21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212845479,,Neural Information Processing Systems,S4306420609,On Model Calibration for Long-Tailed Object Detection and Instance Segmentation,8
P0362790,conf/nips/PanahiSA21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212480971,,Neural Information Processing Systems,S4306420609,Shapeshifter: a Parameter-efficient Transformer using Factorized Reshaped Matrices,3
P0362793,conf/nips/Papadigenopoulos21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213437477,,Neural Information Processing Systems,S4306420609,Recurrent Submodular Welfare and Matroid Blocking Semi-Bandits,2
P0362801,conf/nips/PariaS21,NeurIPS,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212507180,,Neural Information Processing Systems,S4306420609,$\texttt{LeadCache}$: Regret-Optimal Caching in Networks,1
P0362804,conf/nips/ParkCJKH21,NeurIPS,A*,IA / ML,2021,2021-2025,KR,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3211605522,,Neural Information Processing Systems,S4306420609,Learning Student-Friendly Teacher Networks for Knowledge Distillation,5
P0362805,conf/nips/ParkHCM21,NeurIPS,A*,IA / ML,2021,2021-2025,KR,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3211478957,,Neural Information Processing Systems,S4306420609,Sageflow: Robust Federated Learning against Both Stragglers and Adversaries,3
P0362808,conf/nips/ParkKKKY21,NeurIPS,A*,IA / ML,2021,2021-2025,KR,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3214419470,,Neural Information Processing Systems,S4306420609,Federated Split Task-Agnostic Vision Transformer for COVID-19 CXR Diagnosis,3
P0362810,conf/nips/ParkSKL21,NeurIPS,A*,IA / ML,2021,2021-2025,KR,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3213476607,,Neural Information Processing Systems,S4306420609,Task-Agnostic Undesirable Feature Deactivation Using Out-of-Distribution Data,4
P0362813,conf/nips/PaschalidouKSKG21,NeurIPS,A*,IA / ML,2021,2021-2025,CA,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3214266825,,Neural Information Processing Systems,S4306420609,ATISS: Autoregressive Transformers for Indoor Scene Synthesis,2
P0362813,conf/nips/PaschalidouKSKG21,NeurIPS,A*,IA / ML,2021,2021-2025,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3214266825,,Neural Information Processing Systems,S4306420609,ATISS: Autoregressive Transformers for Indoor Scene Synthesis,3
P0362813,conf/nips/PaschalidouKSKG21,NeurIPS,A*,IA / ML,2021,2021-2025,GB,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3214266825,,Neural Information Processing Systems,S4306420609,ATISS: Autoregressive Transformers for Indoor Scene Synthesis,2
P0362821,conf/nips/PengLWZJ21,NeurIPS,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212771748,,Neural Information Processing Systems,S4306420609,Integrating Tree Path in Transformer for Code Representation,4
P0362825,conf/nips/PerezKC21,NeurIPS,A*,IA / ML,2021,2021-2025,IL,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3212870931,,Neural Information Processing Systems,S4306420609,True Few-Shot Learning with Language Models,1
